PageId,Class,OutLinkNum0,OutLinkProp0,OutLinkNum1,OutLinkProp1,OutLinkNum2,OutLinkProp2,InLinkNum0,InLinkProp0,InLinkNum1,InLinkProp1,InLinkNum2,InLinkProp2
414196,Actor,0,0.0,427,0.0116724071948,14313,0.00452191912864,0,0.0,41,0.00464273581701,3317,0.00313843853931
905174,Actor,2,0.0571428571429,35,0.00559641829229,2272,0.00189573776073,1,0.0434782608696,17,0.00652090525508,516,0.000445727879674
15726039,Actor,0,0.0,48,0.00667408231368,1916,0.00134282374247,0,0.0,42,0.0188848920863,1223,0.00469150388977
271874,Actor,26,0.0884353741497,1600,0.0358744394619,21756,0.00506933638668,33,0.0734966592428,2711,0.0256480605487,36044,0.00421290825552
10172021,Actor,3,0.0566037735849,301,0.0338316286389,7906,0.00690190409095,1,0.0277777777778,319,0.0457282110092,9292,0.0111710351361
14198899,Actor,0,0.0,3,0.000757575757576,409,0.000476137257915,0,0.0,0,0,0,0
22897754,Actor,1,0.025641025641,126,0.0208885941645,5016,0.00571636308934,0,0.0,76,0.0821621621622,3305,0.0205426236131
14017392,Actor,0,0.0,93,0.0176974310181,3614,0.00366382063297,0,0.0,2,0.00103573278094,222,0.00018660135059
32599356,Actor,0,0,0,0,0,0,0,0.0,0,0.0,204,0.0163881748072
3041225,Actor,1,0.05,111,0.0273331691702,6471,0.0114657197835,0,0.0,53,0.116997792494,3169,0.0502505391348
10416459,Actor,0,0.0,56,0.00679364309111,4876,0.00388404887402,0,0.0,33,0.0192644483363,2361,0.0137510483646
22780339,Actor,5,0.125,122,0.00887595489269,6071,0.00282684755511,0,0.0,41,0.0141672425708,1851,0.00146649289531
8523872,Actor,0,0.0,4,0.00170575692964,573,0.00109803350439,0,0.0,5,0.0207468879668,270,0.00633579725449
6443033,Actor,2,0.0454545454545,169,0.0204056991065,6674,0.0042967887395,0,0.0,99,0.0213132400431,4681,0.00299214984144
175020,Actor,0,0.0,89,0.0121601311655,7112,0.00603207209989,1,0.0142857142857,78,0.00579064587973,7992,0.00196859945923
3385425,Actor,0,0.0,12,0.00454201362604,1431,0.00216706545113,0,0.0,1,0.2,0,0.0
763996,Actor,0,0.0,21,0.00415759255593,2194,0.00215364288596,1,0.047619047619,73,0.010017839989,5863,0.0027211496869
5605265,Actor,15,0.340909090909,641,0.0988130106367,8643,0.00871156875769,18,0.382978723404,605,0.159462308909,8193,0.0135157650933
1224520,Actor,27,0.182432432432,1299,0.0545454545455,18086,0.0070157336147,27,0.169811320755,1366,0.0544244790629,21388,0.00526546039666
12302675,Actor,0,0.0,15,0.00341452310494,1565,0.00198565506951,0,0.0,12,0.00266016404345,1066,0.000689925214954
24814060,Nonactor,0,0,0,0,0,0,0,0,0,0,0,0
3256203,Nonactor,0,0.0,0,0.0,94,9.70696330045e-05,0,0.0,0,0.0,43,5.34966266023e-05
3353244,Nonactor,0,0.0,0,0.0,17,9.6104923964e-05,0,0.0,0,0.0,0,0.0
12173084,Nonactor,0,0.0,0,0.0,18,2.3646189942e-05,0,0.0,0,0.0,14,8.11777735256e-05
18985062,Nonactor,0,0.0,0,0.0,151,4.78391742008e-05,0,0,0,0,0,0
12665361,Nonactor,0,0.0,0,0.0,5,1.8903949035e-05,0,0.0,0,0.0,0,0.0
26480891,Nonactor,0,0,0,0,0,0,0,0.0,0,0,0,0
32741356,Nonactor,0,0,0,0,0,0,0,0.0,0,0,0,0
7578257,Nonactor,0,0.0,0,0.0,31,5.50940686792e-05,0,0.0,0,0.0,1,4.77347475548e-06
109065,Nonactor,0,0.0,8,0.000134580445461,1200,0.000382529251534,0,0.0,0,0.0,423,0.000622437778294
10986642,Nonactor,0,0.0,19,0.0118973074515,2279,0.00657581519622,0,0.0,0,0.0,69,0.000355528991071
28297874,Nonactor,0,0,0,0,0,0,0,0.0,0,0,0,0
2394493,Nonactor,0,0.0,0,0.0,65,8.59741733583e-05,0,0.0,0,0.0,1,8.80320436639e-06
4827876,Nonactor,0,0.0,1,0.00105374077977,753,0.00412139788183,0,0.0,3,0.00225225225225,237,0.00169274832332
25351840,Nonactor,0,0,0,0,0,0,0,0.0,0,0,0,0
354663,Nonactor,0,0.0,0,0.0,22,2.90034672327e-05,0,0.0,0,0.0,1365,0.000563253351357
17940570,Nonactor,0,0.0,1,0.00036469730124,116,0.000208220023945,0,0.0,0,0.0,6,4.3285671e-05
17173399,Nonactor,0,0.0,0,0.0,157,0.000359297333419,0,0.0,0,0.0,15,0.000360023041475
23759568,Nonactor,0,0.0,236,0.0085936931032,7596,0.00389335607704,0,0.0,0,0.0,0,0.0
32481295,Nonactor,0,0,0,0,0,0,0,0.0,0,0.0,30,0.000159395571991
21539199,Nonactor,0,0.0,3,0.00115874855156,339,0.000715221560449,0,0.0,0,0.0,0,0.0
7164784,Nonactor,0,0.0,0,0.0,58,4.23994274615e-05,0,0.0,0,0.0,144,0.000137407202428
4430420,Nonactor,0,0.0,19,0.00230247212797,2093,0.00139898094298,0,0.0,18,0.00223380491437,2073,0.00172022202731
13683704,Nonactor,0,0.0,0,0.0,63,0.000165768098324,0,0.0,0,0.0,0,0.0
4599636,Nonactor,0,0.0,0,0.0,58,6.27203322015e-05,0,0.0,1,0.000136649357748,128,0.000200404252954
14163028,Nonactor,0,0.0,0,0.0,8,2.97522751193e-05,0,0.0,0,0.0,0,0.0
19009053,Nonactor,0,0.0,0,0.0,46,0.000113035166223,0,0.0,0,0.0,0,0.0
30628416,Nonactor,0,0,0,0,0,0,0,0.0,0,0.0,25,0.00200561572403
2781184,Nonactor,0,0.0,0,0.0,1,0.00012342631449,0,0.0,0,0.0,13,8.11987432933e-05
33171541,Nonactor,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0
13117424,Nonactor,0,0.0,0,0.0,5,2.5823378421e-05,0,0.0,0,0.0,0,0.0
32857578,Nonactor,0,0,0,0,0,0,0,0.0,0,0.0,212,0.000713405975112
3178024,Nonactor,0,0.0,0,0.0,17,0.000121184471279,0,0.0,0,0.0,2,8.80669308675e-05
23719556,Nonactor,0,0.0,0,0.0,3,2.16497077289e-05,0,0.0,0,0.0,0,0.0
5421862,Nonactor,0,0.0,0,0.0,197,8.06059934034e-05,0,0.0,0,0.0,24,3.97009854115e-05
32861735,Nonactor,0,0,0,0,0,0,0,0,0,0,0,0
544485,Nonactor,0,0.0,0,0.0,385,0.000617170154613,0,0.0,0,0.0,111,0.000424393041483
2462026,Nonactor,0,0.0,0,0.0,64,7.66540506875e-05,0,0.0,0,0.0,8,2.32845134701e-05
20921769,Nonactor,0,0.0,0,0.0,56,5.13425150864e-05,0,0.0,0,0.0,7,0.000136465542451
5928937,Nonactor,0,0.0,0,0.0,63,3.83739904747e-05,0,0.0,0,0.0,88,0.000238616889737
15849877,Nonactor,0,0.0,27,0.00183001220008,2814,0.00193883505915,0,0.0,0,0.0,154,0.000709893331612
21708301,Nonactor,0,0.0,1,5.2803886366e-05,326,0.000198325065733,0,0.0,0,0.0,163,0.000168154958405
12796860,Nonactor,0,0.0,0,0.0,160,8.80403753161e-05,0,0.0,0,0.0,0,0.0
17535030,Nonactor,0,0.0,0,0.0,187,0.000175903480725,0,0.0,0,0.0,0,0.0
6565250,Nonactor,0,0.0,0,0.0,16,1.59223625602e-05,0,0.0,0,0.0,204,8.44273014717e-05
26536242,Nonactor,0,0,0,0,0,0,0,0.0,1,0.000162680982593,231,0.000662033388264
16886820,Nonactor,0,0.0,0,0.0,36,5.23989246576e-05,0,0.0,0,0.0,4,6.29287017809e-05
21071972,Nonactor,0,0.0,0,0.0,39,5.378271782e-05,0,0.0,0,0.0,0,0.0
3957827,Nonactor,0,0.0,0,0.0,66,0.000114925716196,0,0.0,0,0.0,0,0.0
3656052,Nonactor,0,0.0,0,0.0,1,8.35631319462e-05,0,0.0,0,0,0,0
