PageId,Class,OutLinkNum0,OutLinkProp0,OutLinkNum1,OutLinkProp1,InLinkNum0,InLinkProp0,InLinkNum1,InLinkProp1,hits
20750753,Nonactor,0,0.0,2,0.000692760651195,0,0.0,0,0.0,0
15607037,Nonactor,0,0.0,8,2.3625023625e-05,0,0.0,0,0.0,0
1447998,Nonactor,0,0.0,8,0.000181925683358,0,0.0,5,6.86926416442e-05,0.0
5806920,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0.0
17867344,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
27238198,Nonactor,0,0,0,0,0,0.0,0,0.0,0
33054455,Nonactor,0,0,0,0,0,0.0,0,0.0,0.0
1481586,Nonactor,0,0.0,93,0.0543859649123,57,0.367741935484,2522,0.0845741113347,0.00407734409306
13272088,Nonactor,0,0.0,2,0.000769822940724,0,0.0,0,0.0,0.0
3695288,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
20953483,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0.0
8380583,Nonactor,0,0.0,15,0.00609260763607,0,0.0,0,0.0,0
30276880,Nonactor,0,0,0,0,0,0.0,0,0.0,0
20690698,Nonactor,0,0.0,0,0.0,0,0.0,0,0,0
15990501,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
6218047,Nonactor,0,0.0,3,0.000173300213737,0,0.0,0,0.0,0.0
24546935,Nonactor,0,0.0,69,0.0344311377246,0,0.0,0,0.0,0.0
16018722,Nonactor,0,0.0,1,0.000369549150037,0,0.0,0,0.0,0
19778666,Nonactor,0,0.0,1,0.00024727992087,0,0.0,0,0.0,0
6987808,Nonactor,0,0.0,4,0.000254048904414,0,0.0,0,0.0,0
32294216,Nonactor,0,0,0,0,0,0.0,0,0.0,0
24001767,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
14409920,Nonactor,0,0.0,1,0.00243902439024,0,0.0,0,0.0,0.0
4912715,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
14886428,Nonactor,0,0.0,59,0.0100220825548,0,0.0,12,0.0270880361174,0.0
18808943,Nonactor,0,0.0,1,0.000306278713629,0,0.0,0,0.0,0.0
1284796,Nonactor,0,0.0,74,0.00285901943361,0,0.0,0,0.0,0
14708265,Nonactor,0,0.0,22,0.00400145507457,0,0.0,2,0.00446428571429,0.0
2408918,Nonactor,10,0.0478468899522,392,0.0128326840606,9,0.0391304347826,951,0.0319846635052,0.00092533793228
12835332,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0.0
749742,Nonactor,0,0.0,3,0.000627221409157,0,0.0,2,0.00077429345722,0.0
304439,Nonactor,0,0.0,2,0.000526454330087,0,0.0,0,0.0,0
24764244,Nonactor,0,0.0,127,0.0224738984251,0,0.0,0,0.0,0
25692034,Nonactor,0,0,0,0,0,0.0,1,0.000617283950617,0.0
5574512,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0.0
6148141,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4176617,Nonactor,1,0.0285714285714,33,0.00396920856387,0,0,0,0,0
31022250,Nonactor,0,0,0,0,0,0.0,0,0.0,0
31378548,Nonactor,0,0,0,0,0,0,0,0,0
32905915,Nonactor,0,0,0,0,0,0.0,0,0,0.0
10829204,Nonactor,0,0.0,316,0.0084358899063,0,0.0,0,0.0,0.0
5816371,Nonactor,0,0.0,3,0.000503355704698,0,0.0,1,0.000246305418719,0.0
3103930,Nonactor,0,0.0,1,0.000353857041755,0,0,0,0,0
14710099,Nonactor,0,0.0,1,8.44665934623e-05,0,0.0,0,0.0,0.0
7110855,Nonactor,0,0.0,0,0.0,0,0.0,2,0.000200702458605,0.0
33292715,Nonactor,0,0,0,0,0,0.0,0,0,0.0
444244,Nonactor,0,0.0,4,0.000453206435531,0,0.0,0,0.0,0.0
12566334,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
296560,Nonactor,0,0.0,5,0.000733568075117,0,0.0,70,0.00573394495413,0.0
21002004,Nonactor,0,0.0,3,0.000511334583262,0,0.0,1,0.000325309043591,0.0
2280057,Nonactor,0,0.0,93,0.017215845983,0,0.0,20,0.00309789343247,0.0
33089070,Nonactor,0,0,0,0,0,0.0,266,0.00153645321904,0.0
7127312,Nonactor,2,0.020202020202,313,0.0121813582409,2,0.0196078431373,290,0.0121603488762,7.54305224103e-05
19859895,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
18564719,Nonactor,0,0.0,4,0.00344530577089,0,0.0,50,0.00207511931936,0.0
2256414,Nonactor,0,0.0,9,0.00104882880783,0,0,0,0,0
30175442,Nonactor,0,0,0,0,0,0.0,0,0.0,0
2862,Nonactor,0,0.0,0,0.0,0,0.0,3,0.000606428138266,0.0
6818974,Nonactor,0,0.0,434,0.0198608822991,0,0.0,3,0.00608519269777,0.0
8027292,Nonactor,0,0.0,0,0.0,0,0.0,1,0.000667556742323,0.0
3971702,Nonactor,0,0.0,4,0.00021746221594,0,0.0,0,0.0,0.0
4246939,Nonactor,0,0.0,0,0.0,0,0.0,2,0.000153256704981,0.0
676868,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
109559,Nonactor,1,0.00411522633745,257,0.0044722096544,0,0.0,152,0.00179853986961,0.0
2031833,Nonactor,9,0.0344827586207,1341,0.0266124230998,1,0.00704225352113,289,0.0147201140936,0.000177856399069
26724086,Nonactor,0,0,0,0,0,0.0,0,0.0,0
7116845,Nonactor,0,0.0,6,0.0015243902439,0,0.0,0,0.0,0
4318225,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0
15680642,Nonactor,0,0.0,1,0.000187336080929,0,0.0,0,0.0,0.0
7194271,Nonactor,0,0.0,47,0.00496408956485,0,0.0,26,0.00956937799043,0.0
15580723,Nonactor,0,0.0,1,3.138633439e-05,0,0.0,0,0.0,0.0
675159,Nonactor,0,0.0,21,0.0209163346614,0,0,0,0,0
4428775,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0.0
5228861,Nonactor,0,0.0,0,0.0,0,0.0,0,0.0,0.0
5082458,Nonactor,0,0.0,3,0.00106194690265,0,0.0,0,0.0,0
5824627,Nonactor,0,0.0,25,0.000768781327839,1,0.00261096605744,1436,0.00559562637114,5.65534271348e-05
27802679,Nonactor,0,0,0,0,0,0,0,0,0
20974435,Nonactor,0,0.0,3,0.000564865373753,0,0,0,0,0
24438474,Nonactor,0,0.0,1,0.000310945273632,0,0.0,0,0,0
23440076,Nonactor,0,0.0,33,0.00153795964021,0,0.0,0,0.0,0.0
6888154,Nonactor,0,0.0,754,0.0136936544259,0,0.0,1079,0.026966909927,0.0
2667085,Nonactor,0,0.0,15,0.000755667506297,0,0.0,0,0.0,0.0
1537237,Nonactor,0,0.0,2,0.00376647834275,0,0.0,0,0.0,0
216308,Nonactor,0,0.0,4,0.0223463687151,0,0.0,0,0,0.0
27974289,Nonactor,0,0,0,0,0,0.0,0,0.0,0
2078923,Nonactor,0,0.0,239,0.00148807670755,0,0.0,118,0.00191266573735,0.0
31750849,Nonactor,0,0,0,0,0,0.0,0,0,0
27411939,Nonactor,0,0,0,0,0,0.0,0,0.0,0
